P47343.1	P47343.1	100.000	245	0	0	1	245	1	245	0.0	499
P47343.1	P75536.1	56.034	232	102	0	3	234	1	232	3.92e-94	279
P47343.1	Q4A8N4.1	37.443	219	128	5	17	233	6	217	2.69e-36	130
P47343.1	Q5R080.1	34.389	221	132	7	18	233	3	215	1.54e-34	126
P47343.1	P43731.1	34.361	227	135	6	15	235	1	219	2.87e-32	120
P47343.1	B4F058.1	34.081	223	133	6	17	233	6	220	9.11e-31	116
P47343.1	Q5E2Y8.1	33.188	229	139	6	17	239	4	224	9.65e-31	116
P47343.1	A5UBC0.1	33.040	227	138	6	15	235	1	219	2.22e-30	115
P47343.1	Q4QPM6.1	33.040	227	138	6	15	235	1	219	2.37e-30	115
P47343.1	B5F228.1	32.301	226	139	6	17	236	6	223	3.66e-30	115
P47343.1	B0UWA7.1	32.889	225	137	6	17	235	3	219	4.00e-30	114
P47343.1	B5Z154.1	32.743	226	138	6	17	236	6	223	6.17e-30	114
P47343.1	A9N0W3.1	31.858	226	140	6	17	236	6	223	9.53e-30	114
P47343.1	A8FIM7.1	33.772	228	129	8	17	235	8	222	9.96e-30	114
P47343.1	B5FAJ7.1	32.751	229	140	6	17	239	4	224	1.30e-29	113
P47343.1	B2VEC7.1	31.839	223	138	6	17	233	6	220	2.31e-29	112
P47343.1	Q65VN0.1	32.889	225	137	6	15	233	1	217	2.47e-29	112
P47343.1	B7MYL3.1	32.743	226	138	6	17	236	6	223	2.78e-29	112
P47343.1	A8AD07.1	31.858	226	140	6	17	236	6	223	2.97e-29	112
P47343.1	A9MGV9.1	31.858	226	140	6	17	236	6	223	4.12e-29	112
P47343.1	A1JKI8.1	33.929	224	132	7	17	233	6	220	7.21e-29	111
P47343.1	Q8FF08.3	32.301	226	139	6	17	236	6	223	8.37e-29	111
P47343.1	B7NRN6.1	33.628	226	136	7	17	236	6	223	8.48e-29	111
P47343.1	A7MS85.1	33.772	228	131	7	15	233	4	220	8.68e-29	111
P47343.1	A1AEB0.1	32.301	226	139	6	17	236	6	223	1.04e-28	111
P47343.1	A6VLV4.1	31.858	226	138	6	15	233	1	217	1.86e-28	110
P47343.1	B7LUY5.1	31.858	226	140	6	17	236	6	223	1.98e-28	110
P47343.1	P52507.1	33.188	229	134	8	14	235	99	315	2.49e-28	112
P47343.1	P52506.1	33.188	229	134	8	14	235	98	314	2.98e-28	112
P47343.1	Q0T1S6.1	31.858	226	140	6	17	236	6	223	6.27e-28	109
P47343.1	A8A392.1	31.858	226	140	6	17	236	6	223	7.28e-28	108
P47343.1	B8F6C3.1	34.513	226	127	7	17	233	3	216	8.70e-28	108
P47343.1	Q723S4.1	33.040	227	134	9	14	233	1	216	9.40e-28	108
P47343.1	Q8Y9X7.1	33.040	227	134	9	14	233	1	216	1.10e-27	108
P47343.1	P28866.1	32.000	225	142	5	14	235	95	311	1.27e-27	110
P47343.1	Q7MA00.1	31.535	241	142	9	1	233	1	226	1.36e-27	108
P47343.1	C6DC11.1	34.375	224	131	7	17	233	6	220	1.40e-27	108
P47343.1	A7GVE5.1	33.921	227	130	8	17	235	8	222	1.65e-27	108
P47343.1	Q98PV4.1	33.333	222	136	5	18	235	7	220	1.79e-27	107
P47343.1	Q87SC4.1	34.071	226	131	7	16	233	5	220	2.31e-27	107
P47343.1	A4WDE9.1	31.416	226	141	6	17	236	6	223	2.53e-27	107
P47343.1	P39615.1	33.621	232	138	8	10	235	1	222	3.68e-27	107
P47343.1	Q7VMC0.1	33.036	224	134	6	17	233	3	217	4.20e-27	107
P47343.1	Q65DN9.1	33.333	225	134	8	17	235	8	222	6.04e-27	106
P47343.1	Q5L9D9.1	33.632	223	132	7	17	233	8	220	7.08e-27	106
P47343.1	Q057V4.1	37.333	225	122	8	17	233	8	221	8.42e-27	106
P47343.1	Q827B3.1	30.435	230	144	7	12	235	4	223	8.51e-27	106
P47343.1	C4LC44.1	30.263	228	145	6	15	236	1	220	8.53e-27	106
P47343.1	B5XNF8.1	30.973	226	142	6	17	236	6	223	1.36e-26	105
P47343.1	B7HYF9.1	33.333	231	140	7	10	235	1	222	1.38e-26	105
P47343.1	A5EVB8.1	34.071	226	132	8	17	235	14	229	1.39e-26	105
P47343.1	Q630K2.1	33.333	231	140	7	10	235	1	222	1.63e-26	105
P47343.1	A4SK71.1	30.568	229	143	6	15	236	1	220	1.96e-26	105
P47343.1	Q9PJ40.1	34.071	226	133	7	17	236	16	231	1.99e-26	105
P47343.1	A4IWI7.1	32.287	223	137	6	17	233	2	216	2.26e-26	105
P47343.1	A9VSJ0.1	33.333	234	136	8	10	235	1	222	2.52e-26	105
P47343.1	B0TXF5.1	35.111	225	128	8	17	233	2	216	2.53e-26	104
P47343.1	A5FFT1.1	33.628	226	129	6	17	233	8	221	3.12e-26	104
P47343.1	A8FJP1.1	33.628	226	134	7	17	236	16	231	3.56e-26	104
P47343.1	Q5HX80.1	33.628	226	134	7	17	236	16	231	3.79e-26	104
P47343.1	A5F5R5.1	34.529	223	132	7	17	233	6	220	3.93e-26	104
